datetime,count,year,month,day,hour,weekday,is_weekend,is_working_hour,season,is_holiday
2011-05-23 01:00:00,52,2011,5,23,1,0,0,0,1,0
2011-05-23 02:00:00,57,2011,5,23,2,0,0,0,1,0
2011-05-23 03:00:00,65,2011,5,23,3,0,0,0,1,0
2011-05-23 04:00:00,82,2011,5,23,4,0,0,0,1,1
2011-05-23 05:00:00,87,2011,5,23,5,0,0,0,1,0
2011-05-23 06:00:00,96,2011,5,23,6,0,0,0,1,0
2011-05-23 07:00:00,105,2011,5,23,7,0,0,0,1,0
2011-05-23 08:00:00,117,2011,5,23,8,0,0,0,1,1
2011-05-23 09:00:00,141,2011,5,23,9,0,0,1,1,0
2011-05-23 10:00:00,151,2011,5,23,10,0,0,1,1,1
2011-05-23 11:00:00,165,2011,5,23,11,0,0,1,1,0
2011-05-23 12:00:00,170,2011,5,23,12,0,0,1,1,0
2011-05-23 13:00:00,181,2011,5,23,13,0,0,1,1,0
2011-05-23 14:00:00,195,2011,5,23,14,0,0,1,1,0
2011-05-23 15:00:00,202,2011,5,23,15,0,0,1,1,0
2011-05-23 16:00:00,213,2011,5,23,16,0,0,1,1,0
2011-05-23 17:00:00,220,2011,5,23,17,0,0,1,1,0
2011-05-23 18:00:00,237,2011,5,23,18,0,0,1,1,0
2011-05-23 19:00:00,231,2011,5,23,19,0,0,0,1,0
2011-05-23 20:00:00,241,2011,5,23,20,0,0,0,1,0
2011-05-23 21:00:00,247,2011,5,23,21,0,0,0,1,1
2011-05-23 22:00:00,264,2011,5,23,22,0,0,0,1,0
2011-05-23 23:00:00,274,2011,5,23,23,0,0,0,1,1
2011-05-24 00:00:00,37,2011,5,24,0,1,0,0,1,1
2011-05-24 01:00:00,46,2011,5,24,1,1,0,0,1,0
2011-05-24 02:00:00,55,2011,5,24,2,1,0,0,1,0
2011-05-24 03:00:00,71,2011,5,24,3,1,0,0,1,0
2011-05-24 04:00:00,81,2011,5,24,4,1,0,0,1,0
2011-05-24 05:00:00,86,2011,5,24,5,1,0,0,1,0
2011-05-24 06:00:00,101,2011,5,24,6,1,0,0,1,0
2011-05-24 07:00:00,112,2011,5,24,7,1,0,0,1,0
2011-05-24 08:00:00,115,2011,5,24,8,1,0,0,1,0
2011-05-24 09:00:00,148,2011,5,24,9,1,0,1,1,0
2011-05-24 10:00:00,156,2011,5,24,10,1,0,1,1,0
2011-05-24 11:00:00,162,2011,5,24,11,1,0,1,1,0
2011-05-24 12:00:00,177,2011,5,24,12,1,0,1,1,0
2011-05-24 13:00:00,186,2011,5,24,13,1,0,1,1,0
2011-05-24 14:00:00,197,2011,5,24,14,1,0,1,1,0
2011-05-24 15:00:00,205,2011,5,24,15,1,0,1,1,0
2011-05-24 16:00:00,218,2011,5,24,16,1,0,1,1,0
2011-05-24 17:00:00,224,2011,5,24,17,1,0,1,1,1
2011-05-24 18:00:00,232,2011,5,24,18,1,0,1,1,0
2011-05-24 19:00:00,227,2011,5,24,19,1,0,0,1,0
2011-05-24 20:00:00,235,2011,5,24,20,1,0,0,1,0
2011-05-24 21:00:00,252,2011,5,24,21,1,0,0,1,0
2011-05-24 22:00:00,256,2011,5,24,22,1,0,0,1,0
2011-05-24 23:00:00,267,2011,5,24,23,1,0,0,1,0
2011-05-25 00:00:00,42,2011,5,25,0,2,0,0,1,0
2011-05-25 01:00:00,52,2011,5,25,1,2,0,0,1,0
2011-05-25 02:00:00,58,2011,5,25,2,2,0,0,1,0
2011-05-25 03:00:00,68,2011,5,25,3,2,0,0,1,0
2011-05-25 04:00:00,79,2011,5,25,4,2,0,0,1,0
2011-05-25 05:00:00,90,2011,5,25,5,2,0,0,1,0
2011-05-25 06:00:00,99,2011,5,25,6,2,0,0,1,0
2011-05-25 07:00:00,111,2011,5,25,7,2,0,0,1,0
2011-05-25 08:00:00,116,2011,5,25,8,2,0,0,1,0
2011-05-25 09:00:00,146,2011,5,25,9,2,0,1,1,0
2011-05-25 10:00:00,159,2011,5,25,10,2,0,1,1,0
2011-05-25 11:00:00,166,2011,5,25,11,2,0,1,1,0
2011-05-25 12:00:00,170,2011,5,25,12,2,0,1,1,0
2011-05-25 13:00:00,186,2011,5,25,13,2,0,1,1,0
2011-05-25 14:00:00,194,2011,5,25,14,2,0,1,1,0
2011-05-25 15:00:00,202,2011,5,25,15,2,0,1,1,0
2011-05-25 16:00:00,212,2011,5,25,16,2,0,1,1,0
2011-05-25 17:00:00,223,2011,5,25,17,2,0,1,1,0
2011-05-25 18:00:00,231,2011,5,25,18,2,0,1,1,0
2011-05-25 19:00:00,226,2011,5,25,19,2,0,0,1,0
2011-05-25 20:00:00,235,2011,5,25,20,2,0,0,1,0
2011-05-25 21:00:00,249,2011,5,25,21,2,0,0,1,0
2011-05-25 22:00:00,258,2011,5,25,22,2,0,0,1,0
2011-05-25 23:00:00,274,2011,5,25,23,2,0,0,1,0
2011-05-26 00:00:00,36,2011,5,26,0,3,0,0,1,0
2011-05-26 01:00:00,47,2011,5,26,1,3,0,0,1,0
2011-05-26 02:00:00,61,2011,5,26,2,3,0,0,1,0
2011-05-26 03:00:00,71,2011,5,26,3,3,0,0,1,0
2011-05-26 04:00:00,78,2011,5,26,4,3,0,0,1,0
2011-05-26 05:00:00,89,2011,5,26,5,3,0,0,1,0
2011-05-26 06:00:00,99,2011,5,26,6,3,0,0,1,0
2011-05-26 07:00:00,110,2011,5,26,7,3,0,0,1,0
2011-05-26 08:00:00,123,2011,5,26,8,3,0,0,1,0
2011-05-26 09:00:00,141,2011,5,26,9,3,0,1,1,0
2011-05-26 10:00:00,154,2011,5,26,10,3,0,1,1,0
2011-05-26 11:00:00,162,2011,5,26,11,3,0,1,1,0
2011-05-26 12:00:00,173,2011,5,26,12,3,0,1,1,0
2011-05-26 13:00:00,189,2011,5,26,13,3,0,1,1,0
2011-05-26 14:00:00,195,2011,5,26,14,3,0,1,1,0
2011-05-26 15:00:00,207,2011,5,26,15,3,0,1,1,0
2011-05-26 16:00:00,210,2011,5,26,16,3,0,1,1,0
2011-05-26 17:00:00,229,2011,5,26,17,3,0,1,1,0
2011-05-26 18:00:00,237,2011,5,26,18,3,0,1,1,0
2011-05-26 19:00:00,231,2011,5,26,19,3,0,0,1,1
2011-05-26 20:00:00,235,2011,5,26,20,3,0,0,1,0
2011-05-26 21:00:00,246,2011,5,26,21,3,0,0,1,0
2011-05-26 22:00:00,257,2011,5,26,22,3,0,0,1,0
2011-05-26 23:00:00,265,2011,5,26,23,3,0,0,1,0
2011-05-27 00:00:00,43,2011,5,27,0,4,0,0,1,0
2011-05-27 01:00:00,52,2011,5,27,1,4,0,0,1,0
2011-05-27 02:00:00,56,2011,5,27,2,4,0,0,1,0
2011-05-27 03:00:00,73,2011,5,27,3,4,0,0,1,0
2011-05-27 04:00:00,81,2011,5,27,4,4,0,0,1,1
2011-05-27 05:00:00,93,2011,5,27,5,4,0,0,1,0
2011-05-27 06:00:00,100,2011,5,27,6,4,0,0,1,0
2011-05-27 07:00:00,110,2011,5,27,7,4,0,0,1,1
2011-05-27 08:00:00,118,2011,5,27,8,4,0,0,1,0
2011-05-27 09:00:00,149,2011,5,27,9,4,0,1,1,1
2011-05-27 10:00:00,159,2011,5,27,10,4,0,1,1,0
2011-05-27 11:00:00,161,2011,5,27,11,4,0,1,1,0
2011-05-27 12:00:00,176,2011,5,27,12,4,0,1,1,0
2011-05-27 13:00:00,184,2011,5,27,13,4,0,1,1,0
2011-05-27 14:00:00,195,2011,5,27,14,4,0,1,1,0
2011-05-27 15:00:00,201,2011,5,27,15,4,0,1,1,0
2011-05-27 16:00:00,214,2011,5,27,16,4,0,1,1,0
2011-05-27 17:00:00,229,2011,5,27,17,4,0,1,1,0
2011-05-27 18:00:00,233,2011,5,27,18,4,0,1,1,0
2011-05-27 19:00:00,233,2011,5,27,19,4,0,0,1,0
2011-05-27 20:00:00,240,2011,5,27,20,4,0,0,1,1
2011-05-27 21:00:00,246,2011,5,27,21,4,0,0,1,1
2011-05-27 22:00:00,255,2011,5,27,22,4,0,0,1,0
2011-05-27 23:00:00,269,2011,5,27,23,4,0,0,1,0
2011-05-28 00:00:00,63,2011,5,28,0,5,1,0,1,0
2011-05-28 01:00:00,70,2011,5,28,1,5,1,0,1,0
2011-05-28 02:00:00,84,2011,5,28,2,5,1,0,1,0
2011-05-28 03:00:00,91,2011,5,28,3,5,1,0,1,0
2011-05-28 04:00:00,99,2011,5,28,4,5,1,0,1,0
2011-05-28 05:00:00,114,2011,5,28,5,5,1,0,1,0
2011-05-28 06:00:00,120,2011,5,28,6,5,1,0,1,0
2011-05-28 07:00:00,129,2011,5,28,7,5,1,0,1,0
2011-05-28 08:00:00,143,2011,5,28,8,5,1,0,1,0
2011-05-28 09:00:00,165,2011,5,28,9,5,1,1,1,1
2011-05-28 10:00:00,177,2011,5,28,10,5,1,1,1,0
2011-05-28 11:00:00,181,2011,5,28,11,5,1,1,1,0
2011-05-28 12:00:00,198,2011,5,28,12,5,1,1,1,0
2011-05-28 13:00:00,204,2011,5,28,13,5,1,1,1,0
2011-05-28 14:00:00,216,2011,5,28,14,5,1,1,1,0
2011-05-28 15:00:00,229,2011,5,28,15,5,1,1,1,0
2011-05-28 16:00:00,230,2011,5,28,16,5,1,1,1,0
2011-05-28 17:00:00,249,2011,5,28,17,5,1,1,1,0
2011-05-28 18:00:00,254,2011,5,28,18,5,1,1,1,0
2011-05-28 19:00:00,254,2011,5,28,19,5,1,0,1,0
2011-05-28 20:00:00,256,2011,5,28,20,5,1,0,1,1
2011-05-28 21:00:00,270,2011,5,28,21,5,1,0,1,0
2011-05-28 22:00:00,275,2011,5,28,22,5,1,0,1,0
2011-05-28 23:00:00,287,2011,5,28,23,5,1,0,1,1
2011-05-29 00:00:00,59,2011,5,29,0,6,1,0,1,0
2011-05-29 01:00:00,68,2011,5,29,1,6,1,0,1,0
2011-05-29 02:00:00,77,2011,5,29,2,6,1,0,1,0
2011-05-29 03:00:00,94,2011,5,29,3,6,1,0,1,0
2011-05-29 04:00:00,99,2011,5,29,4,6,1,0,1,1
2011-05-29 05:00:00,112,2011,5,29,5,6,1,0,1,0
2011-05-29 06:00:00,118,2011,5,29,6,6,1,0,1,0
2011-05-29 07:00:00,125,2011,5,29,7,6,1,0,1,0
2011-05-29 08:00:00,141,2011,5,29,8,6,1,0,1,0
2011-05-29 09:00:00,167,2011,5,29,9,6,1,1,1,0
2011-05-29 10:00:00,172,2011,5,29,10,6,1,1,1,0
2011-05-29 11:00:00,185,2011,5,29,11,6,1,1,1,0
2011-05-29 12:00:00,191,2011,5,29,12,6,1,1,1,0
2011-05-29 13:00:00,206,2011,5,29,13,6,1,1,1,0
2011-05-29 14:00:00,217,2011,5,29,14,6,1,1,1,1
2011-05-29 15:00:00,225,2011,5,29,15,6,1,1,1,0
2011-05-29 16:00:00,235,2011,5,29,16,6,1,1,1,0
2011-05-29 17:00:00,244,2011,5,29,17,6,1,1,1,0
2011-05-29 18:00:00,257,2011,5,29,18,6,1,1,1,0
2011-05-29 19:00:00,245,2011,5,29,19,6,1,0,1,0
2011-05-29 20:00:00,264,2011,5,29,20,6,1,0,1,0
2011-05-29 21:00:00,268,2011,5,29,21,6,1,0,1,0
2011-05-29 22:00:00,278,2011,5,29,22,6,1,0,1,0
2011-05-29 23:00:00,287,2011,5,29,23,6,1,0,1,0
2011-05-30 00:00:00,37,2011,5,30,0,0,0,0,1,1
2011-05-30 01:00:00,48,2011,5,30,1,0,0,0,1,0
2011-05-30 02:00:00,55,2011,5,30,2,0,0,0,1,0
2011-05-30 03:00:00,66,2011,5,30,3,0,0,0,1,0
2011-05-30 04:00:00,83,2011,5,30,4,0,0,0,1,0
2011-05-30 05:00:00,94,2011,5,30,5,0,0,0,1,0
2011-05-30 06:00:00,96,2011,5,30,6,0,0,0,1,0
2011-05-30 07:00:00,109,2011,5,30,7,0,0,0,1,0
2011-05-30 08:00:00,123,2011,5,30,8,0,0,0,1,0
2011-05-30 09:00:00,148,2011,5,30,9,0,0,1,1,0
2011-05-30 10:00:00,157,2011,5,30,10,0,0,1,1,0
2011-05-30 11:00:00,160,2011,5,30,11,0,0,1,1,0
2011-05-30 12:00:00,170,2011,5,30,12,0,0,1,1,0
2011-05-30 13:00:00,188,2011,5,30,13,0,0,1,1,0
2011-05-30 14:00:00,197,2011,5,30,14,0,0,1,1,0
2011-05-30 15:00:00,209,2011,5,30,15,0,0,1,1,0
2011-05-30 16:00:00,218,2011,5,30,16,0,0,1,1,0
2011-05-30 17:00:00,226,2011,5,30,17,0,0,1,1,0
2011-05-30 18:00:00,232,2011,5,30,18,0,0,1,1,0
2011-05-30 19:00:00,227,2011,5,30,19,0,0,0,1,0
2011-05-30 20:00:00,236,2011,5,30,20,0,0,0,1,0
2011-05-30 21:00:00,249,2011,5,30,21,0,0,0,1,0
2011-05-30 22:00:00,257,2011,5,30,22,0,0,0,1,0
2011-05-30 23:00:00,270,2011,5,30,23,0,0,0,1,0
2011-05-31 00:00:00,36,2011,5,31,0,1,0,0,1,0
2011-05-31 01:00:00,47,2011,5,31,1,1,0,0,1,0
2011-05-31 02:00:00,59,2011,5,31,2,1,0,0,1,0
2011-05-31 03:00:00,65,2011,5,31,3,1,0,0,1,0
2011-05-31 04:00:00,75,2011,5,31,4,1,0,0,1,0
2011-05-31 05:00:00,94,2011,5,31,5,1,0,0,1,1
2011-05-31 06:00:00,103,2011,5,31,6,1,0,0,1,0
2011-05-31 07:00:00,111,2011,5,31,7,1,0,0,1,0
2011-05-31 08:00:00,115,2011,5,31,8,1,0,0,1,0
2011-05-31 09:00:00,147,2011,5,31,9,1,0,1,1,0
2011-05-31 10:00:00,152,2011,5,31,10,1,0,1,1,0
2011-05-31 11:00:00,167,2011,5,31,11,1,0,1,1,0
2011-05-31 12:00:00,174,2011,5,31,12,1,0,1,1,0
2011-05-31 13:00:00,180,2011,5,31,13,1,0,1,1,0
2011-05-31 14:00:00,196,2011,5,31,14,1,0,1,1,0
2011-05-31 15:00:00,204,2011,5,31,15,1,0,1,1,0
2011-05-31 16:00:00,215,2011,5,31,16,1,0,1,1,0
2011-05-31 17:00:00,225,2011,5,31,17,1,0,1,1,0
2011-05-31 18:00:00,237,2011,5,31,18,1,0,1,1,0
2011-05-31 19:00:00,233,2011,5,31,19,1,0,0,1,0
2011-05-31 20:00:00,236,2011,5,31,20,1,0,0,1,0
2011-05-31 21:00:00,253,2011,5,31,21,1,0,0,1,0
2011-05-31 22:00:00,264,2011,5,31,22,1,0,0,1,0
2011-05-31 23:00:00,273,2011,5,31,23,1,0,0,1,0
2011-06-20 00:00:00,59,2011,6,20,0,0,0,0,2,0
2011-06-20 01:00:00,69,2011,6,20,1,0,0,0,2,0
2011-06-20 02:00:00,76,2011,6,20,2,0,0,0,2,0
2011-06-20 03:00:00,80,2011,6,20,3,0,0,0,2,0
2011-06-20 04:00:00,96,2011,6,20,4,0,0,0,2,0
2011-06-20 05:00:00,109,2011,6,20,5,0,0,0,2,1
2011-06-20 06:00:00,114,2011,6,20,6,0,0,0,2,0
2011-06-20 07:00:00,125,2011,6,20,7,0,0,0,2,0
2011-06-20 08:00:00,139,2011,6,20,8,0,0,0,2,0
2011-06-20 09:00:00,161,2011,6,20,9,0,0,1,2,0
2011-06-20 10:00:00,169,2011,6,20,10,0,0,1,2,0
2011-06-20 11:00:00,181,2011,6,20,11,0,0,1,2,0
2011-06-20 12:00:00,193,2011,6,20,12,0,0,1,2,0
2011-06-20 13:00:00,197,2011,6,20,13,0,0,1,2,0
2011-06-20 14:00:00,212,2011,6,20,14,0,0,1,2,0
2011-06-20 15:00:00,216,2011,6,20,15,0,0,1,2,0
2011-06-20 16:00:00,231,2011,6,20,16,0,0,1,2,0
2011-06-20 17:00:00,236,2011,6,20,17,0,0,1,2,0
2011-06-20 18:00:00,248,2011,6,20,18,0,0,1,2,0
2011-06-20 19:00:00,246,2011,6,20,19,0,0,0,2,0
2011-06-20 20:00:00,252,2011,6,20,20,0,0,0,2,0
2011-06-20 21:00:00,261,2011,6,20,21,0,0,0,2,0
2011-06-20 22:00:00,279,2011,6,20,22,0,0,0,2,0
2011-06-20 23:00:00,286,2011,6,20,23,0,0,0,2,0
2011-06-21 00:00:00,50,2011,6,21,0,1,0,0,2,0
2011-06-21 01:00:00,67,2011,6,21,1,1,0,0,2,0
2011-06-21 02:00:00,72,2011,6,21,2,1,0,0,2,0
2011-06-21 03:00:00,81,2011,6,21,3,1,0,0,2,0
2011-06-21 04:00:00,92,2011,6,21,4,1,0,0,2,1
2011-06-21 05:00:00,104,2011,6,21,5,1,0,0,2,0
2011-06-21 06:00:00,117,2011,6,21,6,1,0,0,2,0
2011-06-21 07:00:00,129,2011,6,21,7,1,0,0,2,0
2011-06-21 08:00:00,136,2011,6,21,8,1,0,0,2,0
2011-06-21 09:00:00,161,2011,6,21,9,1,0,1,2,0
2011-06-21 10:00:00,171,2011,6,21,10,1,0,1,2,0
2011-06-21 11:00:00,182,2011,6,21,11,1,0,1,2,0
2011-06-21 12:00:00,185,2011,6,21,12,1,0,1,2,0
2011-06-21 13:00:00,198,2011,6,21,13,1,0,1,2,1
2011-06-21 14:00:00,210,2011,6,21,14,1,0,1,2,1
2011-06-21 15:00:00,223,2011,6,21,15,1,0,1,2,0
2011-06-21 16:00:00,226,2011,6,21,16,1,0,1,2,0
2011-06-21 17:00:00,235,2011,6,21,17,1,0,1,2,0
2011-06-21 18:00:00,254,2011,6,21,18,1,0,1,2,0
2011-06-21 19:00:00,241,2011,6,21,19,1,0,0,2,0
2011-06-21 20:00:00,256,2011,6,21,20,1,0,0,2,0
2011-06-21 21:00:00,262,2011,6,21,21,1,0,0,2,0
2011-06-21 22:00:00,279,2011,6,21,22,1,0,0,2,0
2011-06-21 23:00:00,281,2011,6,21,23,1,0,0,2,0
2011-06-22 00:00:00,56,2011,6,22,0,2,0,0,2,0
2011-06-22 01:00:00,61,2011,6,22,1,2,0,0,2,0
2011-06-22 02:00:00,72,2011,6,22,2,2,0,0,2,0
2011-06-22 03:00:00,86,2011,6,22,3,2,0,0,2,0
2011-06-22 04:00:00,93,2011,6,22,4,2,0,0,2,1
2011-06-22 05:00:00,100,2011,6,22,5,2,0,0,2,0
2011-06-22 06:00:00,114,2011,6,22,6,2,0,0,2,0
2011-06-22 07:00:00,128,2011,6,22,7,2,0,0,2,0
2011-06-22 08:00:00,137,2011,6,22,8,2,0,0,2,0
2011-06-22 09:00:00,163,2011,6,22,9,2,0,1,2,0
2011-06-22 10:00:00,174,2011,6,22,10,2,0,1,2,0
2011-06-22 11:00:00,183,2011,6,22,11,2,0,1,2,0
2011-06-22 12:00:00,191,2011,6,22,12,2,0,1,2,1
2011-06-22 13:00:00,198,2011,6,22,13,2,0,1,2,0
2011-06-22 14:00:00,209,2011,6,22,14,2,0,1,2,0
2011-06-22 15:00:00,215,2011,6,22,15,2,0,1,2,0
2011-06-22 16:00:00,225,2011,6,22,16,2,0,1,2,1
2011-06-22 17:00:00,237,2011,6,22,17,2,0,1,2,0
2011-06-22 18:00:00,252,2011,6,22,18,2,0,1,2,0
2011-06-22 19:00:00,241,2011,6,22,19,2,0,0,2,0
2011-06-22 20:00:00,253,2011,6,22,20,2,0,0,2,0
2011-06-22 21:00:00,261,2011,6,22,21,2,0,0,2,0
2011-06-22 22:00:00,274,2011,6,22,22,2,0,0,2,0
2011-06-22 23:00:00,288,2011,6,22,23,2,0,0,2,1
2011-06-23 00:00:00,50,2011,6,23,0,3,0,0,2,0
2011-06-23 01:00:00,64,2011,6,23,1,3,0,0,2,0
2011-06-23 02:00:00,78,2011,6,23,2,3,0,0,2,1
2011-06-23 03:00:00,80,2011,6,23,3,3,0,0,2,0
2011-06-23 04:00:00,98,2011,6,23,4,3,0,0,2,0
2011-06-23 05:00:00,107,2011,6,23,5,3,0,0,2,0
2011-06-23 06:00:00,113,2011,6,23,6,3,0,0,2,0
2011-06-23 07:00:00,129,2011,6,23,7,3,0,0,2,0
2011-06-23 08:00:00,134,2011,6,23,8,3,0,0,2,0
2011-06-23 09:00:00,159,2011,6,23,9,3,0,1,2,0
2011-06-23 10:00:00,170,2011,6,23,10,3,0,1,2,0
2011-06-23 11:00:00,181,2011,6,23,11,3,0,1,2,0
2011-06-23 12:00:00,192,2011,6,23,12,3,0,1,2,0
2011-06-23 13:00:00,202,2011,6,23,13,3,0,1,2,0
2011-06-23 14:00:00,206,2011,6,23,14,3,0,1,2,1
2011-06-23 15:00:00,223,2011,6,23,15,3,0,1,2,0
2011-06-23 16:00:00,231,2011,6,23,16,3,0,1,2,0
2011-06-23 17:00:00,238,2011,6,23,17,3,0,1,2,0
2011-06-23 18:00:00,248,2011,6,23,18,3,0,1,2,0
2011-06-23 19:00:00,247,2011,6,23,19,3,0,0,2,0
2011-06-23 20:00:00,253,2011,6,23,20,3,0,0,2,1
2011-06-23 21:00:00,265,2011,6,23,21,3,0,0,2,0
2011-06-23 22:00:00,274,2011,6,23,22,3,0,0,2,0
2011-06-23 23:00:00,282,2011,6,23,23,3,0,0,2,0
2011-06-24 00:00:00,59,2011,6,24,0,4,0,0,2,0
2011-06-24 01:00:00,61,2011,6,24,1,4,0,0,2,0
2011-06-24 02:00:00,78,2011,6,24,2,4,0,0,2,0
2011-06-24 03:00:00,89,2011,6,24,3,4,0,0,2,0
2011-06-24 04:00:00,98,2011,6,24,4,4,0,0,2,0
2011-06-24 05:00:00,100,2011,6,24,5,4,0,0,2,0
2011-06-24 06:00:00,119,2011,6,24,6,4,0,0,2,0
2011-06-24 07:00:00,122,2011,6,24,7,4,0,0,2,0
2011-06-24 08:00:00,137,2011,6,24,8,4,0,0,2,0
2011-06-24 09:00:00,160,2011,6,24,9,4,0,1,2,0
2011-06-24 10:00:00,169,2011,6,24,10,4,0,1,2,0
2011-06-24 11:00:00,179,2011,6,24,11,4,0,1,2,0
2011-06-24 12:00:00,190,2011,6,24,12,4,0,1,2,0
2011-06-24 13:00:00,201,2011,6,24,13,4,0,1,2,0
2011-06-24 14:00:00,205,2011,6,24,14,4,0,1,2,0
2011-06-24 15:00:00,223,2011,6,24,15,4,0,1,2,0
2011-06-24 16:00:00,227,2011,6,24,16,4,0,1,2,0
2011-06-24 17:00:00,238,2011,6,24,17,4,0,1,2,0
2011-06-24 18:00:00,254,2011,6,24,18,4,0,1,2,0
2011-06-24 19:00:00,240,2011,6,24,19,4,0,0,2,0
2011-06-24 20:00:00,259,2011,6,24,20,4,0,0,2,0
2011-06-24 21:00:00,262,2011,6,24,21,4,0,0,2,0
2011-06-24 22:00:00,271,2011,6,24,22,4,0,0,2,0
2011-06-24 23:00:00,281,2011,6,24,23,4,0,0,2,1
2011-06-25 00:00:00,70,2011,6,25,0,5,1,0,2,0
2011-06-25 01:00:00,87,2011,6,25,1,5,1,0,2,0
2011-06-25 02:00:00,92,2011,6,25,2,5,1,0,2,0
2011-06-25 03:00:00,102,2011,6,25,3,5,1,0,2,1
2011-06-25 04:00:00,115,2011,6,25,4,5,1,0,2,0
2011-06-25 05:00:00,127,2011,6,25,5,5,1,0,2,0
2011-06-25 06:00:00,138,2011,6,25,6,5,1,0,2,0
2011-06-25 07:00:00,148,2011,6,25,7,5,1,0,2,0
2011-06-25 08:00:00,153,2011,6,25,8,5,1,0,2,1
2011-06-25 09:00:00,179,2011,6,25,9,5,1,1,2,1
2011-06-25 10:00:00,186,2011,6,25,10,5,1,1,2,0
2011-06-25 11:00:00,203,2011,6,25,11,5,1,1,2,1
2011-06-25 12:00:00,212,2011,6,25,12,5,1,1,2,0
2011-06-25 13:00:00,217,2011,6,25,13,5,1,1,2,0
2011-06-25 14:00:00,233,2011,6,25,14,5,1,1,2,0
2011-06-25 15:00:00,237,2011,6,25,15,5,1,1,2,0
2011-06-25 16:00:00,253,2011,6,25,16,5,1,1,2,0
2011-06-25 17:00:00,256,2011,6,25,17,5,1,1,2,0
2011-06-25 18:00:00,274,2011,6,25,18,5,1,1,2,0
2011-06-25 19:00:00,268,2011,6,25,19,5,1,0,2,0
2011-06-25 20:00:00,277,2011,6,25,20,5,1,0,2,0
2011-06-25 21:00:00,288,2011,6,25,21,5,1,0,2,0
2011-06-25 22:00:00,294,2011,6,25,22,5,1,0,2,0
2011-06-25 23:00:00,301,2011,6,25,23,5,1,0,2,0
2011-06-26 00:00:00,77,2011,6,26,0,6,1,0,2,1
2011-06-26 01:00:00,85,2011,6,26,1,6,1,0,2,0
2011-06-26 02:00:00,97,2011,6,26,2,6,1,0,2,0
2011-06-26 03:00:00,104,2011,6,26,3,6,1,0,2,0
2011-06-26 04:00:00,119,2011,6,26,4,6,1,0,2,0
2011-06-26 05:00:00,121,2011,6,26,5,6,1,0,2,0
2011-06-26 06:00:00,135,2011,6,26,6,6,1,0,2,0
2011-06-26 07:00:00,144,2011,6,26,7,6,1,0,2,0
2011-06-26 08:00:00,154,2011,6,26,8,6,1,0,2,1
2011-06-26 09:00:00,175,2011,6,26,9,6,1,1,2,0
2011-06-26 10:00:00,186,2011,6,26,10,6,1,1,2,0
2011-06-26 11:00:00,202,2011,6,26,11,6,1,1,2,0
2011-06-26 12:00:00,207,2011,6,26,12,6,1,1,2,0
2011-06-26 13:00:00,224,2011,6,26,13,6,1,1,2,0
2011-06-26 14:00:00,227,2011,6,26,14,6,1,1,2,0
2011-06-26 15:00:00,242,2011,6,26,15,6,1,1,2,1
2011-06-26 16:00:00,252,2011,6,26,16,6,1,1,2,0
2011-06-26 17:00:00,256,2011,6,26,17,6,1,1,2,0
2011-06-26 18:00:00,272,2011,6,26,18,6,1,1,2,0
2011-06-26 19:00:00,260,2011,6,26,19,6,1,0,2,0
2011-06-26 20:00:00,275,2011,6,26,20,6,1,0,2,0
2011-06-26 21:00:00,287,2011,6,26,21,6,1,0,2,0
2011-06-26 22:00:00,292,2011,6,26,22,6,1,0,2,0
2011-06-26 23:00:00,307,2011,6,26,23,6,1,0,2,0
2011-06-27 00:00:00,50,2011,6,27,0,0,0,0,2,1
2011-06-27 01:00:00,68,2011,6,27,1,0,0,0,2,0
2011-06-27 02:00:00,78,2011,6,27,2,0,0,0,2,1
2011-06-27 03:00:00,84,2011,6,27,3,0,0,0,2,0
2011-06-27 04:00:00,99,2011,6,27,4,0,0,0,2,0
2011-06-27 05:00:00,103,2011,6,27,5,0,0,0,2,0
2011-06-27 06:00:00,115,2011,6,27,6,0,0,0,2,0
2011-06-27 07:00:00,126,2011,6,27,7,0,0,0,2,0
2011-06-27 08:00:00,134,2011,6,27,8,0,0,0,2,0
2011-06-27 09:00:00,164,2011,6,27,9,0,0,1,2,0
2011-06-27 10:00:00,173,2011,6,27,10,0,0,1,2,0
2011-06-27 11:00:00,177,2011,6,27,11,0,0,1,2,0
2011-06-27 12:00:00,191,2011,6,27,12,0,0,1,2,0
2011-06-27 13:00:00,204,2011,6,27,13,0,0,1,2,0
2011-06-27 14:00:00,214,2011,6,27,14,0,0,1,2,0
2011-06-27 15:00:00,219,2011,6,27,15,0,0,1,2,0
2011-06-27 16:00:00,231,2011,6,27,16,0,0,1,2,0
2011-06-27 17:00:00,236,2011,6,27,17,0,0,1,2,0
2011-06-27 18:00:00,248,2011,6,27,18,0,0,1,2,0
2011-06-27 19:00:00,241,2011,6,27,19,0,0,0,2,0
2011-06-27 20:00:00,256,2011,6,27,20,0,0,0,2,0
2011-06-27 21:00:00,261,2011,6,27,21,0,0,0,2,0
2011-06-27 22:00:00,270,2011,6,27,22,0,0,0,2,0
2011-06-27 23:00:00,288,2011,6,27,23,0,0,0,2,0
2011-06-28 00:00:00,50,2011,6,28,0,1,0,0,2,0
2011-06-28 01:00:00,67,2011,6,28,1,1,0,0,2,0
2011-06-28 02:00:00,71,2011,6,28,2,1,0,0,2,0
